temperature,humidity,ambient_light,soil_moisture,ethylene_ppb,CO2_ppm
32.77,81.55,9278.03,15.59,1.39,570.97
22.75,62.38,6647.18,29.03,2.45,736.22
30.91,82.58,2605.66,21.95,2.87,508.39
28.26,48.88,1561.77,32.59,1.3,460.8
25.48,84.03,5887.69,27.07,1.17,339.8
28.96,34.01,8864.74,10.26,3.7,460.19
23.74,70.05,4236.55,28.72,2.04,470.15
24.84,68.33,6949.06,33.37,1.94,457.94
17.83,49.02,7583.57,39.77,3.29,577.77
22.25,56.94,3180.46,17.54,2.08,457.02
29.01,74.3,7943.48,18.56,3.94,399.87
31.57,68.6,5985.58,29.04,3.85,718.39
23.54,32.76,7068.66,10.86,0.65,748.01
20.37,49.8,8974.02,13.05,3.51,470.84
28.23,37.5,9756.34,32.04,2.92,644.76
18.03,83.09,1545.5,39.41,4.34,584.26
24.05,39.84,9540.68,33.91,3.84,443.88
20.66,73.63,1238.81,28.9,4.24,548.43
31.14,66.17,8825.04,20.99,3.5,585.72
30.32,37.78,3450.21,17.86,1.98,643.23
28.55,57.83,8584.88,27.71,3.61,704.79
17.58,43.22,4430.91,30.89,0.84,537.14
27.38,64.51,7922.48,38.97,4.19,389.09
31.72,71.98,3353.46,38.19,4.53,704.99
28.66,47.14,5180.44,13.92,2.62,391.49
23.72,54.58,6410.1,15.29,3.05,495.99
24.19,70.54,6376.38,37.93,4.97,608.9
25.69,61.14,1426.85,18.74,3.64,319.54
32.64,64.9,2303.85,29.14,0.71,370.24
30.51,71.04,8926.54,37.05,2.85,754.22
23.91,54.94,8066.14,15.58,3.34,344.47
19.25,72.07,7558.58,31.13,3.45,644.5
33.1,85.83,5947.5,33.36,2.31,475.45
21.64,78.56,5324.96,37.34,3.41,650.82
24.7,71.61,4400.53,27.82,4.66,390.7
32.9,63.35,1606.16,21.78,2.86,721.05
28.52,89.44,1575.46,14.55,1.93,364.18
28.26,80.91,8148.4,26.93,0.7,433.78
25.14,80.88,3885.63,37.67,2.31,428.9
27.65,49.64,2078.93,35.2,2.86,317.78
18.01,33.14,7238.85,39.36,2.57,626.57
21.36,48.62,2930.32,14.32,4.05,543.71
26.91,40.08,4633.61,36.6,4.56,694.43
34.23,80.17,2303.7,11.91,2.42,602.32
27.76,32.1,4252.64,16.82,2.71,475.44
28.95,42.06,9628.71,13.96,2.64,590.9
18.86,64.94,4394.47,39.92,4.75,393.15
31.89,86.86,5228.81,29.86,0.71,337.17
17.14,52.14,4039.26,37.27,2.49,459.25
20.77,69.55,4380.79,26.0,2.49,616.07
32.69,41.4,7181.08,12.95,3.1,745.76
22.83,58.93,2845.61,23.85,4.39,789.53
20.59,72.52,4340.1,34.15,3.65,777.46
26.39,67.7,2786.64,22.07,0.6,669.27
28.97,51.77,9095.2,20.05,3.24,608.43
21.72,39.7,9776.17,20.26,3.83,324.24
23.77,83.74,3427.95,36.89,1.0,683.34
25.56,64.49,6359.01,24.62,4.54,647.87
30.38,39.48,8163.85,18.65,4.72,367.55
20.81,55.74,1459.77,36.7,3.04,323.7
29.45,42.18,8761.49,15.69,4.31,492.25
28.36,70.53,7531.92,13.48,4.77,770.44
30.03,60.24,5668.09,25.15,2.82,447.92
19.31,72.61,6274.09,22.75,3.52,783.98
19.19,53.17,3981.21,36.91,4.86,759.75
33.79,38.52,5519.21,17.19,1.18,601.83
34.71,60.0,9536.99,34.91,4.72,711.69
16.26,48.54,5197.94,29.57,2.08,428.44
21.52,41.84,8188.09,32.1,0.63,631.66
20.66,65.08,7183.14,38.89,1.1,413.4
32.95,59.21,4245.18,33.91,3.91,390.57
27.83,53.06,9263.26,10.25,5.0,622.83
16.54,35.89,1706.49,11.52,2.4,679.99
34.77,60.41,5572.39,19.9,3.87,322.59
28.37,71.05,5317.67,10.14,1.57,517.28
17.14,82.49,1192.5,10.1,2.05,679.88
29.63,46.8,8058.77,33.52,0.8,395.66
19.81,87.14,6139.8,38.94,2.63,379.5
31.37,33.09,9502.38,28.42,4.44,684.49
16.05,37.48,4983.86,37.43,4.07,695.36
22.51,32.46,5530.47,24.23,1.38,571.29
19.6,66.31,3374.82,26.82,2.96,728.31
26.26,69.56,7478.93,38.43,4.0,554.51
21.84,34.55,3314.55,33.35,1.16,402.11
15.41,33.48,6169.92,16.67,1.25,619.77
31.34,57.83,8659.44,14.83,1.6,618.56
27.11,42.27,3119.47,36.86,4.62,304.83
23.65,42.5,2490.46,28.47,4.37,771.52
33.0,83.9,3977.86,18.88,1.91,437.6
31.19,67.56,4805.83,33.81,0.51,472.99
30.16,83.03,5861.51,27.48,1.99,716.77
32.11,34.02,1791.34,19.68,2.9,466.93
20.99,38.73,2846.4,38.64,3.04,442.52
27.88,79.01,9846.28,23.09,3.9,345.73
27.35,87.12,2461.82,33.18,1.86,558.53
23.93,57.08,6665.7,24.93,3.63,479.16
33.16,58.06,6042.43,10.88,4.27,475.74
24.76,35.94,6696.96,18.09,3.25,739.22
29.37,66.79,7687.99,23.46,4.06,307.52
17.97,67.8,8209.95,37.66,2.64,736.29
27.71,63.9,3608.44,11.79,2.69,583.07
29.09,82.3,3734.96,10.58,3.7,475.2
21.86,34.47,9008.54,16.95,4.26,631.87
23.29,70.84,9633.6,16.94,2.16,405.42
17.5,71.64,1955.72,33.25,0.61,789.55
17.99,73.25,7372.03,36.88,4.57,744.37
22.33,45.66,8301.27,13.31,2.87,533.97
18.54,77.29,9399.8,34.85,4.73,523.46
26.99,59.97,7580.29,36.66,1.29,761.99
28.2,83.81,2003.23,13.21,2.73,417.93
17.04,75.11,6427.02,27.92,1.59,587.47
19.68,62.47,4527.26,12.89,1.02,603.62
21.38,45.78,1665.76,39.34,0.65,637.9
32.3,47.83,9215.84,34.67,3.62,436.07
34.35,56.47,7613.25,12.38,4.37,524.93
17.83,32.68,7296.95,10.93,4.87,648.29
27.42,64.31,7937.89,34.4,0.65,344.32
21.22,66.97,9377.79,32.24,3.0,674.97
18.4,50.45,5534.28,15.25,2.4,770.38
16.1,43.79,2910.24,31.23,2.68,466.64
27.31,52.74,2822.45,13.94,4.9,688.14
19.29,68.19,2142.0,24.33,4.71,418.88
18.29,41.78,1309.07,13.28,0.62,792.96
26.7,44.32,1010.48,12.97,4.12,481.58
27.58,47.18,3499.19,13.8,1.62,638.65
30.68,50.61,8060.89,20.84,2.72,657.31
17.47,47.53,5865.47,26.11,4.75,779.44
32.36,41.74,1286.38,30.69,2.81,758.81
26.48,76.98,3180.57,12.59,3.52,621.02
30.82,83.21,9396.62,29.72,1.46,427.04
24.63,57.76,4641.76,35.0,3.43,702.75
23.47,42.18,5989.09,22.23,3.42,449.65
34.08,56.66,6597.99,15.33,4.34,688.09
21.65,76.35,4491.52,13.31,1.14,416.67
20.9,51.89,1635.55,20.48,3.61,382.6
22.99,33.78,7224.64,35.85,0.5,631.61
34.78,81.06,2335.47,26.24,1.94,668.56
22.22,84.41,3378.62,30.69,2.33,542.55
32.36,40.53,2848.33,21.24,3.8,732.59
18.51,79.06,5067.77,16.3,3.66,677.29
22.56,36.53,2864.63,11.15,0.58,641.12
34.89,31.02,5425.92,27.47,4.8,415.61
17.31,51.3,4488.2,15.84,1.49,378.09
25.87,42.3,3942.71,19.27,4.28,700.84
28.76,66.5,5098.92,12.81,4.49,477.0
19.77,86.24,1816.09,29.69,3.9,724.77
18.0,32.1,6476.94,30.15,2.38,745.97
21.51,52.76,2752.67,39.04,1.99,458.26
28.9,49.64,9269.86,13.67,1.57,376.23
29.72,35.13,4158.36,34.62,0.87,433.4
17.95,89.69,2828.69,24.68,1.82,344.33
20.1,56.3,4048.48,15.61,2.3,756.05
18.18,44.82,6500.72,39.86,3.99,774.64
22.57,44.78,2272.65,22.88,3.61,595.2
33.06,68.01,3654.81,36.59,1.65,433.37
34.29,61.27,4283.14,10.94,1.23,582.8
15.71,44.09,5516.39,23.96,3.51,309.25
21.98,58.93,6233.84,39.37,2.2,738.17
22.73,42.57,6626.52,30.05,2.84,494.51
17.45,31.33,3539.06,29.68,3.02,651.25
32.11,62.9,6286.16,36.47,4.01,722.6
25.52,54.43,5852.84,28.12,3.26,733.55
29.94,30.29,4292.56,22.79,3.72,625.69
34.26,61.0,9680.28,37.79,3.1,714.39
15.59,61.61,4876.57,28.29,3.65,416.84
19.7,75.18,4898.69,17.3,2.02,353.89
22.98,34.18,3258.88,15.82,2.57,432.12
18.27,63.81,1127.08,21.23,0.78,517.99
33.39,69.71,2164.25,16.21,2.43,415.86
21.88,54.11,6616.68,31.93,2.84,612.56
16.77,68.89,4265.82,11.98,3.64,583.87
17.19,46.04,4017.31,32.23,2.45,697.86
24.07,45.49,6876.31,11.59,2.91,582.43
26.76,38.08,4515.47,36.2,3.61,613.01
17.41,65.27,6067.87,39.93,0.52,717.12
16.54,50.56,4320.3,11.97,4.49,739.42
33.44,68.58,9682.56,21.45,3.36,553.29
18.01,54.91,3741.28,23.71,2.02,503.38
30.38,74.39,2337.45,15.59,4.01,756.09
32.02,36.54,9558.48,33.59,2.23,765.68
25.23,37.82,8438.23,16.26,3.57,386.81
25.47,74.33,5688.13,29.07,0.93,749.18
16.53,79.43,3889.77,28.93,2.94,489.62
27.63,88.62,2445.35,28.4,4.55,438.63
15.53,66.8,8969.06,31.81,3.24,628.0
20.86,70.27,2963.2,23.07,2.7,525.34
24.27,48.92,8497.29,31.43,2.76,315.39
20.15,34.28,7415.89,24.66,4.46,399.49
21.05,83.86,9945.9,14.11,3.71,757.77
25.89,81.25,3348.43,34.51,2.9,324.22
34.61,54.53,2501.45,37.14,2.98,357.71
24.09,76.64,5068.82,14.77,1.31,654.59
20.08,83.75,5840.71,37.15,2.9,794.72
19.11,57.67,2566.64,32.3,4.09,758.37
31.0,41.34,9147.43,23.57,1.97,792.79
16.86,60.76,8495.45,36.49,0.66,317.77
34.49,70.03,6568.69,19.53,1.27,760.01
19.31,82.67,8788.12,10.79,1.97,460.4
19.62,64.9,5622.82,24.8,0.53,624.67
20.53,36.24,3409.55,13.88,4.96,395.62
33.17,83.32,9606.47,34.86,2.91,388.27
34.36,85.5,6915.59,17.78,2.56,532.89
21.03,78.53,9302.09,11.53,1.04,672.1
21.6,30.47,5016.61,22.98,2.24,743.73
21.26,61.9,2072.45,19.95,4.92,703.47
25.21,49.76,1196.7,28.69,1.08,373.86
21.58,58.18,4365.01,21.26,4.42,480.92
26.94,66.27,7068.64,34.89,4.09,538.97
21.37,63.06,7725.58,16.82,2.9,510.18
22.81,67.91,7882.68,14.6,1.5,544.53
15.39,67.35,4521.05,29.2,1.96,575.52
25.41,43.52,1380.53,18.21,1.67,471.56
32.42,40.76,2179.86,39.44,2.22,721.79
30.21,57.77,5831.1,29.42,4.34,400.99
16.31,70.05,5489.49,32.25,1.84,576.74
21.73,52.1,7344.91,32.26,5.0,392.06
28.45,61.79,3133.98,18.37,1.43,425.95
20.71,65.08,1866.44,26.44,4.41,340.1
17.72,78.57,6046.43,12.94,0.56,348.65
24.16,45.04,5126.26,35.49,4.59,559.33
32.4,30.16,9372.35,36.09,0.63,556.22
19.06,55.93,7227.4,26.23,1.77,383.3
16.0,41.91,6855.93,14.63,4.03,585.16
26.03,46.32,3392.37,12.84,2.42,748.87
25.32,68.0,2735.34,39.09,3.68,756.32
26.95,61.83,5531.43,29.15,0.6,455.17
34.78,84.4,4523.94,39.25,1.67,686.57
19.56,67.46,8783.62,39.58,2.76,354.12
18.14,72.23,3914.97,11.91,4.84,577.43
22.63,71.23,9207.39,23.16,2.6,709.61
30.96,74.46,2338.02,36.48,2.09,411.6
20.55,81.57,6035.42,37.43,4.52,713.43
29.41,84.83,7403.13,19.95,1.72,323.36
15.42,39.96,9886.0,34.69,3.56,538.49
27.73,76.53,9237.36,39.17,4.18,494.95
17.06,60.43,3799.33,28.83,1.39,506.42
17.14,40.63,4663.07,23.96,2.55,601.6
25.34,41.62,1314.86,27.74,2.64,409.61
32.85,83.0,4960.58,29.21,3.21,344.17
31.28,39.95,1614.49,37.85,1.32,314.92
29.15,43.79,9131.07,28.7,3.24,443.6
29.24,64.16,2036.23,23.49,1.68,609.14
18.98,59.35,4425.35,12.15,2.52,465.5
26.05,47.07,5451.73,29.52,1.8,392.01
27.39,75.35,2573.43,27.98,3.81,725.06
26.78,77.15,6957.53,37.2,3.58,643.78
17.3,47.92,6766.53,20.74,1.78,563.64
33.54,45.13,6123.16,36.53,3.86,739.09
21.75,34.89,3383.01,17.36,3.68,752.73
27.14,33.19,6766.04,14.97,4.13,677.35
25.57,83.21,7627.43,16.32,4.43,610.49
15.93,61.42,9042.12,37.78,0.74,503.56
26.41,60.26,8806.65,17.74,2.92,727.91
32.71,44.68,6767.76,17.02,1.12,541.93
24.67,66.98,4382.81,29.03,4.32,506.36
32.23,71.8,9009.0,31.1,4.03,663.8
30.06,77.38,3491.06,33.63,3.03,392.67
19.14,41.72,5634.19,36.64,4.41,702.21
18.54,82.39,8914.36,28.91,3.84,484.89
31.5,54.06,3958.7,13.02,4.78,345.3
30.82,46.95,1710.19,11.44,1.92,569.49
16.3,55.86,6615.0,31.9,3.15,567.42
34.54,73.74,5904.19,15.37,3.35,731.47
30.68,60.63,4571.63,20.2,2.54,757.79
30.94,49.15,1329.9,31.82,2.71,378.34
16.93,79.3,3185.16,37.41,2.81,528.3
18.19,47.6,6386.29,20.64,2.33,707.71
31.95,51.92,8116.28,16.74,0.66,519.38
16.87,58.39,3101.1,19.0,2.33,536.55
16.12,72.3,6175.55,37.84,2.3,614.49
20.74,49.69,4462.36,36.86,0.88,751.29
27.12,73.89,5685.13,19.14,0.82,431.31
19.47,78.48,9868.45,36.56,2.81,625.69
31.1,34.48,3154.65,21.96,3.91,336.34
28.0,67.4,3501.8,35.18,3.93,581.81
27.32,75.65,6961.95,33.72,1.65,307.67
22.31,85.71,7943.31,18.29,4.28,641.6
28.35,56.85,5813.14,26.28,2.24,656.8
15.03,77.34,3654.53,19.55,3.34,726.41
24.33,52.18,1596.82,12.09,1.04,669.53
15.45,67.3,5065.87,22.72,2.16,431.86
15.95,30.88,7978.74,23.88,0.69,705.67
25.13,61.14,7134.25,27.6,3.43,756.96
16.2,71.71,2563.02,20.66,1.41,725.66
31.91,46.44,1599.07,29.0,3.93,636.47
22.04,40.93,4119.88,24.38,1.96,539.65
33.86,32.01,4840.72,32.71,1.85,394.34
28.93,69.82,6032.22,21.01,3.4,470.87
22.49,36.94,4839.55,27.43,2.77,372.72
25.52,80.98,8221.65,35.74,1.69,724.71
26.5,87.0,7533.48,11.54,0.83,423.15
23.84,71.02,9427.54,34.59,1.63,367.03
25.06,59.99,2761.37,39.1,0.91,765.9
31.22,79.37,9428.18,36.38,3.84,744.17
16.51,74.97,6669.78,30.59,1.21,615.04
17.55,74.06,4180.92,30.44,4.19,430.95
33.57,71.8,1965.23,15.45,4.07,320.5
16.47,83.03,8685.54,11.18,2.25,320.04
30.26,67.71,9869.07,10.28,3.23,418.04
30.51,79.02,6290.55,10.57,3.1,302.14
16.14,34.22,4298.96,22.19,1.51,336.54
23.31,33.63,2389.08,29.84,3.26,360.58
16.03,44.57,8886.37,13.22,1.02,381.16
19.39,54.1,9486.66,27.34,4.11,568.84
33.53,40.58,6960.41,19.56,4.54,676.75
26.67,65.3,1916.08,33.76,1.98,452.49
26.42,63.66,1008.55,25.84,1.31,580.54
20.19,76.82,4789.79,38.96,1.8,599.28
16.73,51.34,5945.51,23.22,3.65,607.32
31.79,71.55,5947.57,32.76,1.24,420.21
26.09,49.98,3588.39,12.15,2.69,306.88
23.15,52.31,6617.66,32.1,1.38,501.5
24.1,87.71,7950.81,27.68,4.8,726.93
31.23,32.71,8824.82,19.38,1.72,389.77
32.57,69.46,4119.33,28.37,0.83,789.78
28.77,87.45,6848.72,33.53,4.21,424.18
17.58,44.81,7348.88,31.13,4.03,404.85
28.84,74.46,7913.33,31.94,2.33,311.15
32.91,30.49,4702.9,19.68,4.58,702.59
19.69,46.4,9087.72,17.87,3.48,569.85
18.33,37.47,2948.27,14.58,2.33,409.95
28.95,46.32,6626.46,18.43,3.02,472.09
31.68,32.57,5464.34,23.35,4.18,626.52
28.64,68.96,1678.16,18.38,1.86,651.49
21.62,38.93,6593.44,25.41,4.99,420.32
30.78,31.93,7416.14,20.5,2.78,531.71
21.45,74.78,5988.91,21.63,4.04,384.75
27.73,84.08,3427.05,31.86,0.88,478.31
21.21,87.15,7312.04,27.62,0.91,620.29
23.49,86.61,8969.87,15.9,4.57,787.07
29.86,49.73,9576.19,22.7,3.89,765.0
26.96,54.36,9850.15,26.55,3.31,645.94
22.88,56.13,9801.17,30.69,3.63,499.34
32.38,59.77,3396.16,39.04,0.69,597.73
30.26,70.5,6141.54,15.0,2.29,462.59
22.96,43.23,7028.4,27.93,3.88,464.68
16.02,54.18,6121.15,23.06,1.13,306.63
33.0,68.36,7983.02,26.92,2.93,722.1
18.88,32.41,6076.65,39.01,4.46,583.6
22.75,31.8,9791.32,20.9,0.68,572.31
33.21,42.55,5103.13,28.16,2.66,470.61
18.24,89.0,4031.19,27.75,4.4,623.83
31.9,57.84,5460.6,22.74,4.07,756.73
16.82,45.7,7544.68,11.02,3.82,698.42
28.15,49.6,9964.47,12.91,4.23,765.3
34.57,82.41,3493.27,34.59,2.99,513.91
22.51,32.28,3531.63,11.39,4.53,741.56
30.77,63.06,8530.9,11.69,3.32,328.15
31.25,73.59,7874.28,39.2,2.07,702.85
24.82,74.47,5400.26,36.34,1.63,591.62
26.2,34.19,6342.35,28.42,4.09,769.52
30.01,83.41,8104.39,24.65,3.96,700.92
21.06,58.67,3121.21,28.5,3.04,400.23
22.92,42.43,4884.56,15.83,4.62,509.79
18.17,88.88,3206.91,28.18,1.13,306.3
19.92,71.31,7073.49,24.63,2.14,469.76
19.04,56.32,1555.85,23.32,4.89,605.33
29.63,74.45,8900.18,19.73,3.75,488.88
18.61,76.31,3091.76,25.44,3.38,579.16
26.27,56.54,3666.04,26.46,4.13,618.91
22.54,31.79,2070.25,38.53,3.43,426.73
26.7,50.71,9289.24,34.39,2.77,729.2
21.86,48.61,3309.23,26.92,3.98,560.78
24.61,77.33,9342.82,22.17,2.05,393.52
19.83,53.61,7889.82,29.75,4.95,341.44
31.72,68.01,3836.97,21.8,2.88,344.37
24.7,74.94,3561.54,16.84,2.97,702.41
16.47,72.61,9097.39,31.08,4.28,568.35
30.42,88.42,2874.73,20.14,0.84,448.33
16.8,41.54,2589.08,31.23,1.23,309.08
33.9,70.25,2168.31,10.28,3.43,552.66
27.75,52.68,7866.15,33.12,1.86,537.93
24.37,40.3,5686.66,13.9,4.84,518.87
28.2,53.23,3763.39,38.92,4.35,380.82
21.07,69.91,5807.42,32.74,2.93,672.6
19.86,43.18,3064.79,38.79,3.72,394.22
20.15,63.86,8324.45,15.62,0.6,605.74
21.65,44.13,6433.26,38.0,1.02,720.6
23.47,67.6,8117.34,34.98,4.4,535.54
18.11,75.06,3902.41,15.62,1.4,383.21
27.76,75.43,7284.24,22.2,1.67,541.35
34.15,47.32,1361.76,16.22,2.15,489.59
22.81,89.29,7566.82,38.88,1.65,752.28
34.6,39.6,9755.6,19.42,3.02,697.69
22.15,44.24,1755.14,32.13,3.36,679.27
22.07,75.22,3503.46,30.58,2.59,486.83
31.25,44.42,2050.92,18.07,3.91,366.47
33.1,42.25,1166.17,21.56,2.27,397.87
26.69,65.59,6457.12,21.32,2.46,779.33
32.4,33.65,7207.35,27.83,2.82,565.72
34.8,85.41,9792.05,11.48,3.04,599.77
30.88,89.18,3845.26,27.84,2.42,308.68
28.24,30.34,5792.58,11.05,0.59,302.14
16.02,35.84,3045.44,36.66,3.32,423.32
16.96,74.11,8361.14,34.51,0.61,471.77
22.17,68.74,3801.84,19.02,3.07,725.56
22.65,86.88,9532.39,15.92,3.52,355.76
25.19,78.67,4604.09,35.71,2.93,679.19
17.48,78.65,9736.04,15.48,1.11,661.64
31.28,55.14,2407.97,21.06,1.08,491.97
23.11,43.82,4640.76,22.54,0.56,308.69
23.8,45.87,6236.34,26.13,1.6,774.78
32.52,84.9,5524.24,17.54,4.2,739.71
29.66,64.06,9346.68,17.32,1.51,765.71
26.77,80.05,8590.96,13.77,3.97,576.22
19.81,56.29,7260.99,14.35,1.4,657.22
21.69,61.56,4406.06,11.62,4.2,743.26
24.21,47.87,4559.76,39.67,2.76,795.47
26.36,62.13,4749.03,35.29,0.84,797.07
27.6,51.29,1402.25,21.89,2.52,717.27
34.34,39.7,2894.34,35.75,1.9,779.87
28.21,79.65,3415.33,31.58,3.2,526.18
31.28,47.93,9248.47,39.73,3.61,307.48
21.09,58.7,2700.9,13.65,4.47,624.21
34.77,70.03,4212.0,18.2,2.39,577.94
21.87,63.83,6163.12,31.13,1.6,783.61
31.06,32.77,1444.47,22.89,0.93,309.33
19.33,65.31,5376.59,20.17,4.11,555.23
23.63,82.81,2076.23,22.22,4.15,375.19
26.77,82.08,5790.83,24.61,4.01,534.08
18.0,73.07,6238.16,19.99,3.43,300.29
31.29,41.63,2464.37,10.73,1.07,385.56
34.59,72.07,4188.56,33.56,2.68,781.98
18.89,87.35,3263.66,36.57,4.2,593.14
32.45,43.23,3644.45,20.28,4.84,710.66
33.96,51.32,4951.49,31.94,3.22,363.79
21.6,48.73,8207.51,21.53,3.3,460.76
25.31,49.48,6622.14,31.82,2.21,706.28
15.0,77.25,9998.73,37.5,2.71,526.28
28.35,80.66,3254.07,11.57,1.48,748.8
32.43,60.88,5702.06,15.0,3.23,491.22
25.64,66.51,8112.0,31.39,1.05,605.3
18.69,54.28,9896.65,13.49,1.92,364.13
34.37,67.94,4913.1,23.33,3.57,614.65
26.13,53.97,8761.43,21.87,2.63,708.67
18.6,44.09,7683.35,35.69,1.76,550.32
29.17,60.46,2508.9,32.72,4.25,324.92
31.38,80.44,4149.44,19.63,2.04,424.9
23.29,73.15,7074.34,32.85,2.48,633.72
20.85,51.91,6906.84,31.09,2.43,779.33
28.62,45.06,8977.96,20.67,3.7,774.58
24.6,34.48,8668.91,23.44,3.39,503.64
27.94,67.43,3110.84,33.12,0.88,596.3
32.01,55.42,6575.45,32.04,2.15,321.73
32.97,65.96,8700.82,30.33,2.5,498.67
33.31,79.34,5532.05,22.1,1.97,701.94
21.56,71.35,6353.28,28.73,2.85,434.62
26.08,58.89,4749.81,29.82,3.69,690.37
31.62,42.39,8503.9,19.21,0.88,637.18
16.46,82.79,6648.6,10.7,2.5,673.48
32.27,44.05,8738.56,30.11,2.81,419.88
19.02,66.21,8226.68,34.87,2.05,588.71
19.11,79.49,7275.56,18.09,4.23,616.49
24.26,86.79,8260.29,15.64,4.93,477.69
16.33,52.16,9007.99,15.72,3.14,318.28
26.45,88.82,1782.18,38.36,0.93,716.05
31.02,88.51,1550.24,39.99,4.37,671.87
25.31,84.64,4595.07,24.77,2.1,743.92
18.44,73.58,9640.28,38.49,2.76,551.74
17.1,42.32,7329.85,24.62,3.53,555.61
26.68,70.98,5488.85,38.43,3.16,638.76
16.61,58.12,4577.15,33.18,4.0,781.76
30.85,65.67,1007.5,38.33,4.9,597.53
27.79,70.53,7281.46,10.72,3.05,661.32
16.3,43.8,8693.07,13.11,0.95,334.13
21.6,35.51,3551.15,17.96,4.28,432.41
34.51,59.7,4711.03,39.94,1.49,596.38
15.47,49.34,9679.79,12.88,1.15,527.1
32.32,49.74,3292.92,31.67,1.13,658.2
19.41,44.48,7393.24,19.87,1.33,424.99
22.32,41.78,2409.03,10.3,4.25,785.86
15.81,58.62,8825.25,27.72,4.45,398.63
18.09,62.72,2101.73,39.78,2.63,318.68
30.8,86.44,2541.99,21.16,2.23,317.9
35.0,40.56,8245.73,15.72,2.0,528.96
25.01,39.61,1117.59,27.88,2.92,616.96
31.23,34.44,7794.27,30.92,2.06,385.05
31.36,44.07,7529.09,31.77,2.93,706.98
34.98,36.56,2216.26,12.3,1.2,683.77
28.14,76.65,4023.7,18.91,4.28,475.47
25.43,37.28,7432.92,17.96,1.64,360.44
21.89,62.45,4144.61,39.85,4.45,489.97
27.96,87.36,9228.77,26.01,1.2,329.9
30.63,74.55,2391.65,30.69,4.06,334.94
17.79,35.01,5978.22,39.66,1.73,674.3
15.69,31.02,7735.6,25.8,4.04,643.28
26.47,84.32,8919.38,39.66,0.7,307.16
25.44,70.47,8862.31,34.93,3.59,569.95
24.87,78.74,9479.96,28.95,1.84,429.19
16.07,86.86,3069.18,30.56,0.83,393.72
15.89,85.19,4134.72,11.59,2.67,642.41
21.67,49.45,3629.1,21.5,1.04,411.28
31.46,32.42,5691.63,27.93,2.88,539.27
26.29,76.7,2146.97,15.94,2.55,622.58
24.4,89.29,1569.61,12.05,2.27,342.22
19.02,39.65,2684.08,14.47,1.88,426.73
24.13,49.31,3629.65,11.11,2.17,661.52
17.47,48.7,5928.23,34.4,4.47,557.29
29.07,37.25,3610.42,34.12,2.15,744.8
25.23,76.03,7165.35,34.41,4.56,611.12
33.17,68.56,8674.5,20.53,1.42,643.54
22.25,56.11,8081.14,34.26,2.84,591.97
32.46,61.82,3372.16,26.03,0.53,323.01
27.39,74.81,6328.17,37.96,1.57,456.66
30.06,58.52,8653.78,15.25,0.53,304.23
17.64,71.66,3826.44,17.35,3.63,508.0
24.75,67.12,9169.96,21.74,1.88,399.01
29.9,77.16,1447.97,32.84,2.71,361.02
31.14,88.58,8557.07,14.39,4.67,539.26
27.17,75.99,1844.73,37.56,1.82,790.57
22.68,66.92,5627.82,26.28,3.99,695.87
17.34,87.94,7694.82,10.16,0.6,401.62
29.57,89.89,9066.5,37.85,1.52,586.12
19.24,59.66,7915.8,31.46,3.0,339.88
15.72,36.39,9069.19,34.46,3.22,531.7
26.46,89.41,4162.86,26.31,3.64,529.82
21.47,85.19,1030.3,32.62,1.77,754.03
16.94,80.04,3022.75,18.79,4.02,408.35
31.51,47.65,8158.84,29.73,2.53,312.11
24.64,78.48,8752.59,33.73,4.7,611.91
31.4,32.54,8313.78,32.98,2.13,658.28
28.07,65.79,4646.04,26.04,2.48,422.07
17.32,64.14,4112.85,10.17,4.1,737.12
25.64,31.8,1156.94,10.36,3.94,567.44
21.98,68.03,9690.13,14.36,3.2,749.58
26.41,57.22,3912.75,37.91,2.3,340.04
34.0,70.26,4885.38,33.9,4.08,405.6
22.49,72.11,7583.75,24.21,4.16,525.02
30.65,67.36,4981.41,34.57,2.66,434.36
33.65,48.74,4806.56,28.23,4.03,724.84
23.99,74.77,8451.42,17.35,2.87,453.0
23.05,72.51,1636.04,37.26,2.75,369.1
34.46,34.08,8121.19,19.22,1.83,552.75
31.91,88.63,5687.06,39.16,3.79,634.89
32.47,89.16,4985.51,23.16,3.96,438.72
17.93,85.68,2725.13,14.67,0.73,437.47
17.62,47.77,1731.46,37.28,4.26,732.43
24.93,49.27,5660.43,15.49,4.09,388.54
26.34,89.07,3174.0,33.29,2.56,701.43
34.71,32.07,1622.07,35.79,0.62,447.62
22.72,54.52,6717.25,18.46,4.79,485.09
22.66,78.21,2215.39,18.23,4.28,481.58
18.0,46.01,1879.06,10.68,4.4,438.24
28.55,34.2,4430.52,15.19,1.82,700.94
20.16,45.91,1159.69,15.36,4.96,536.27
16.89,45.62,4328.01,34.17,2.8,472.3
31.77,56.84,3124.68,30.38,3.83,551.91
33.11,78.89,1213.6,13.83,1.31,388.92
21.4,61.83,3267.86,27.32,3.89,554.75
21.5,75.46,9045.11,10.35,3.13,695.24
32.78,62.76,1204.61,15.82,4.28,784.52
29.71,33.63,8922.0,23.81,4.89,332.99
23.92,38.51,2695.45,12.49,2.62,773.39
21.68,86.53,2295.11,30.44,3.14,776.82
18.1,71.2,1155.88,26.78,2.7,336.44
32.02,45.95,1012.58,12.12,3.21,564.34
32.15,34.11,5159.32,21.78,2.59,713.52
28.23,83.75,1967.22,29.88,4.2,690.06
