temperature,humidity,ambient_light,soil_moisture,ethylene_ppb,CO2_ppm
29.26,64.92,9194.3,15.86,4.31,577.15
25.67,84.92,3211.97,24.27,4.03,768.99
16.05,31.38,9039.04,14.6,1.72,305.04
18.81,50.73,2875.63,24.56,3.44,581.22
20.87,50.13,2755.44,15.98,1.79,347.41
28.24,67.49,9874.12,39.72,1.2,697.91
31.96,62.38,8354.54,31.64,1.78,597.96
26.99,34.93,6527.09,37.52,1.1,339.73
23.56,39.6,7397.15,22.87,1.02,312.64
15.51,38.87,3811.62,34.3,2.08,320.4
25.61,69.49,4856.18,17.79,3.97,319.8
26.95,81.94,5749.42,28.74,1.12,321.79
28.05,41.78,2072.12,39.22,3.64,323.97
15.09,31.24,9258.9,38.81,4.13,663.96
33.14,50.14,3303.45,38.19,4.32,474.16
27.4,67.06,8978.72,14.41,4.87,691.29
24.76,50.23,7217.24,27.95,4.52,447.7
26.63,82.88,9338.96,32.91,1.51,594.11
24.49,76.11,6425.0,24.64,2.52,369.61
22.29,51.8,1270.88,34.98,1.76,425.18
29.35,59.46,7262.02,15.38,4.14,744.19
16.49,45.22,5770.36,35.15,4.06,561.71
30.66,50.22,2026.24,30.25,4.52,342.85
23.97,51.0,6428.23,17.49,4.61,786.16
31.92,42.03,1706.85,15.41,1.18,577.89
27.05,66.44,8388.42,38.36,0.73,647.35
26.91,33.97,1571.85,18.59,4.09,765.84
25.35,64.96,2278.96,29.66,3.7,553.34
17.0,54.81,5598.67,24.41,2.57,651.5
33.36,42.97,8639.26,14.22,4.98,539.62
34.24,70.28,5920.79,16.48,1.64,504.36
17.18,69.28,3779.86,34.92,1.98,426.76
25.19,77.73,5784.42,31.8,3.05,528.66
18.39,40.72,2572.11,17.68,1.26,396.67
32.87,52.82,7334.3,34.92,4.4,779.04
25.09,31.1,7276.74,23.97,3.2,745.33
19.97,82.44,8954.67,26.69,2.45,579.59
30.35,47.92,5264.08,17.93,2.71,638.11
22.22,83.77,7311.55,19.4,3.43,419.2
17.93,84.42,1264.12,15.52,1.29,448.24
16.32,43.87,8228.63,10.92,2.54,608.76
15.99,86.47,2513.13,34.49,1.14,485.73
16.69,68.11,5378.08,20.07,1.64,390.21
25.78,34.72,1392.55,37.89,4.09,571.45
19.96,59.5,8147.52,29.86,3.37,582.16
31.22,81.06,3274.89,34.77,4.17,682.97
26.1,35.03,5626.67,11.09,1.95,398.02
16.8,39.18,9705.25,35.85,2.54,495.32
22.79,49.08,5929.22,20.14,2.94,541.93
24.12,77.29,9867.62,18.39,4.92,305.12
27.71,48.95,9410.17,35.41,2.3,490.77
24.11,73.74,9099.6,26.27,2.29,483.88
31.76,46.0,8551.63,30.15,1.33,658.24
32.54,60.56,2213.81,27.94,3.19,466.97
19.84,33.64,9529.74,10.05,3.33,563.23
21.66,76.74,5962.55,39.55,0.66,680.17
15.55,38.95,5365.74,21.35,0.53,354.23
19.39,77.79,9161.6,11.82,1.59,505.82
22.33,64.68,3876.23,14.94,3.2,729.88
31.8,32.88,4801.51,28.59,3.26,419.94
30.1,48.87,6637.71,28.39,4.33,430.0
29.16,39.52,6832.74,14.95,2.93,393.23
33.44,33.41,2124.88,24.82,2.28,626.78
22.49,57.78,1302.97,30.63,3.32,476.44
30.4,63.01,5899.81,27.5,3.46,320.31
16.67,87.35,6589.92,17.25,2.01,444.88
22.23,89.01,9728.57,31.23,4.3,611.12
32.37,56.08,8122.21,13.96,4.87,464.24
21.79,34.65,1312.41,24.02,3.7,750.51
30.15,87.49,4232.65,35.54,3.1,745.45
21.47,46.86,3955.3,28.49,0.94,520.68
25.92,33.24,3218.81,28.41,3.89,589.67
23.6,88.99,7982.28,24.64,4.68,662.79
19.05,37.71,9270.1,33.26,3.85,648.64
26.33,82.52,1387.94,36.49,2.8,578.69
21.27,72.45,3705.18,17.01,4.84,759.91
24.33,72.33,9735.12,21.27,2.76,582.2
17.54,52.51,2252.27,19.11,4.42,763.32
29.19,85.26,1933.18,35.85,1.81,397.94
25.07,66.99,1790.53,37.28,3.81,595.03
26.14,61.13,3962.57,15.62,2.5,324.92
15.81,70.73,6974.78,10.37,3.12,503.47
34.64,76.2,8842.49,24.09,0.6,663.75
27.94,69.93,6357.63,33.06,1.98,521.39
34.81,47.4,1457.4,31.46,3.24,727.48
19.68,71.86,9012.09,25.17,2.37,319.37
33.8,39.08,3009.97,15.38,2.33,456.21
19.56,81.85,7667.82,34.78,1.19,758.18
26.21,81.25,9224.13,19.72,4.82,466.05
22.92,74.64,8389.4,21.55,0.92,581.67
16.88,65.17,6524.81,29.42,1.11,624.68
30.9,64.43,1888.63,20.2,3.75,771.65
24.33,67.65,7341.95,10.1,3.08,534.9
29.22,73.26,5392.71,16.4,2.72,719.04
28.69,53.82,2699.85,24.51,4.54,357.58
15.54,89.44,6860.97,25.61,1.86,710.24
25.38,74.96,3420.9,39.87,4.53,633.21
21.81,59.66,3634.3,35.64,2.99,706.85
25.82,33.27,9189.34,15.61,1.93,395.51
32.63,84.2,7755.99,30.25,4.49,669.73
22.5,84.53,1455.62,16.82,0.97,386.53
29.43,88.23,2135.5,20.43,3.74,794.16
16.45,30.66,3769.49,30.82,2.15,728.32
15.89,41.93,2661.56,11.23,2.04,507.33
30.89,31.23,4349.55,32.93,0.71,702.38
34.98,52.69,3520.61,30.5,1.47,648.41
22.46,57.69,9337.77,27.59,1.2,504.26
28.9,67.18,9592.91,30.87,2.22,399.19
25.55,80.53,3742.51,16.57,0.84,632.69
20.3,85.38,7737.22,19.77,1.61,320.99
28.88,71.45,5722.45,10.97,1.38,689.88
26.05,67.11,6348.94,35.04,3.59,543.23
34.67,55.04,9015.13,37.24,3.21,356.57
29.39,47.55,9096.82,37.24,3.61,316.07
34.49,59.25,7722.85,38.91,3.39,555.52
16.69,83.75,3099.04,16.12,1.41,778.38
27.17,69.99,1633.19,33.62,3.33,388.32
23.52,43.38,2029.84,15.15,1.71,396.96
30.68,84.87,2463.99,32.82,3.49,404.16
26.62,52.39,8839.9,37.42,3.89,778.8
18.61,65.62,7135.93,30.28,4.01,500.98
29.88,89.7,9766.94,13.58,2.61,454.33
32.75,84.97,1402.62,13.38,1.13,431.34
17.03,42.41,6341.91,16.99,0.72,339.38
23.86,46.26,8272.0,34.82,1.79,464.91
26.11,81.6,7818.45,19.81,1.19,322.98
16.16,58.77,2854.22,37.96,0.56,641.26
27.26,61.71,8136.94,16.27,4.65,768.04
21.75,30.14,9846.09,37.23,0.76,402.98
18.62,33.41,1822.08,34.87,1.35,557.29
25.34,58.53,9434.95,27.94,2.95,527.99
34.45,89.25,5642.01,26.95,1.07,464.8
28.66,86.63,2470.77,12.8,1.66,711.83
21.7,41.23,6570.6,38.65,2.66,797.49
25.58,76.28,2086.59,24.14,3.6,301.71
31.36,62.41,1939.55,29.75,4.66,706.11
26.45,78.72,5636.63,28.14,4.99,783.8
30.61,39.37,8353.37,26.89,1.68,424.77
32.06,56.54,6290.86,30.68,4.23,534.48
18.29,46.13,5802.57,30.88,1.1,623.81
25.66,43.55,7404.96,32.34,4.5,648.79
22.69,60.12,1877.18,20.08,4.89,384.48
29.61,81.58,6100.51,19.46,0.88,631.13
15.7,80.18,5533.17,12.42,1.91,531.9
18.71,60.84,1848.83,25.03,0.78,793.4
24.73,79.41,9669.87,19.98,1.76,745.43
26.44,74.76,9469.12,36.42,2.12,612.76
19.39,86.23,9102.87,21.33,2.54,638.24
17.76,73.46,9140.46,28.39,3.44,759.66
15.58,85.11,9030.79,29.76,1.71,379.53
20.59,62.93,2544.46,17.52,4.72,440.17
24.41,61.19,3503.0,33.6,1.05,506.17
25.1,81.12,6709.9,30.58,2.23,608.17
27.29,64.24,5614.84,13.24,4.04,667.74
29.63,80.53,4716.54,38.66,1.39,538.12
22.05,63.72,5891.87,39.38,3.14,315.44
27.38,89.19,5295.82,33.66,0.54,387.83
32.27,40.72,7396.96,30.61,2.88,312.58
27.57,75.91,9050.15,13.63,4.74,550.97
24.18,79.37,5080.06,12.65,1.56,784.16
28.57,32.62,1971.73,36.5,2.76,558.55
16.66,33.04,3341.11,37.36,3.57,723.97
20.28,54.98,9515.65,20.28,3.22,493.23
33.49,89.88,7103.37,21.1,0.54,548.55
26.57,32.37,1998.48,31.88,2.28,653.27
15.65,67.22,7846.45,27.1,0.58,330.9
27.09,64.43,4095.3,38.45,4.38,451.78
24.23,89.17,7220.02,18.75,4.72,316.76
25.61,80.89,1808.32,39.74,2.4,736.52
17.92,60.71,8189.65,21.41,4.26,321.77
25.93,87.65,8159.4,31.97,4.58,639.94
20.1,58.61,8640.54,29.49,1.33,445.75
16.35,57.42,2147.06,14.82,3.71,409.57
34.47,46.83,9178.65,35.85,1.97,428.27
32.86,67.25,2959.34,31.55,0.9,335.95
31.13,54.31,3814.57,35.0,1.06,345.12
16.25,80.71,1473.81,28.97,4.93,747.51
27.25,72.38,5662.23,20.19,3.21,526.69
19.72,78.39,9412.63,17.3,2.17,310.27
25.57,84.72,8723.24,20.37,2.09,799.67
23.43,43.92,1545.21,12.04,0.82,644.47
20.76,58.45,7420.27,25.56,3.74,731.12
18.38,32.46,6193.63,33.43,4.21,583.32
24.32,67.48,9821.93,39.46,4.63,355.36
26.05,47.92,1359.5,24.5,2.98,573.03
20.3,88.39,1674.28,31.69,3.59,518.37
30.63,68.03,6820.49,22.6,4.67,648.12
29.99,42.43,4428.58,28.86,3.84,420.22
22.01,50.03,6383.54,19.71,3.31,785.76
22.6,33.78,2923.93,25.56,3.46,601.21
32.16,69.5,7961.73,10.94,3.45,381.23
26.52,40.38,4306.54,37.79,0.58,534.12
26.01,46.4,7213.27,29.88,4.33,541.88
24.86,52.25,3507.89,15.62,1.67,614.05
15.49,44.44,5921.92,30.43,2.46,314.3
20.15,59.21,5905.38,29.47,2.24,791.92
34.11,64.13,8372.99,38.92,3.7,579.85
15.64,45.47,3810.35,22.81,2.66,472.47
28.03,75.92,2731.92,11.65,4.39,461.93
24.32,77.66,9787.44,10.4,1.0,675.51
27.48,88.69,1278.32,20.51,1.11,487.89
23.02,77.22,7530.0,38.14,2.05,358.21
30.76,63.25,2648.9,15.39,1.42,736.75
25.84,87.45,5191.81,26.67,1.42,623.8
33.87,59.09,3153.5,23.12,0.54,521.35
27.34,36.49,7689.29,36.96,3.72,576.29
31.17,56.92,9693.68,11.35,3.06,541.62
21.87,83.01,4555.75,18.55,3.01,426.97
22.45,65.15,3838.77,21.5,3.43,366.78
24.07,85.43,4209.97,34.1,2.94,381.09
34.41,85.43,8912.14,18.49,4.4,720.34
29.21,40.75,4413.62,27.17,3.15,349.45
18.77,54.01,1847.58,37.65,2.9,310.74
31.96,53.23,6850.76,37.57,4.15,687.68
33.17,61.98,1578.49,29.19,1.25,390.25
25.24,37.38,7734.22,19.99,3.69,446.23
27.43,49.55,2318.57,11.97,4.58,705.21
21.39,72.84,9738.59,18.85,1.11,412.92
34.91,62.36,1727.52,25.22,0.93,713.61
18.3,31.99,7016.11,29.25,4.94,758.19
25.62,61.05,5519.09,20.14,3.5,460.0
20.21,87.48,5017.32,23.37,2.88,330.93
26.36,55.79,6191.76,27.28,0.68,360.76
28.91,84.03,9162.17,20.47,3.45,422.21
19.68,59.92,3762.87,38.24,1.13,454.38
29.45,73.78,4920.57,18.17,1.56,559.15
31.92,35.73,8234.04,29.69,1.12,589.86
18.58,77.41,1331.02,29.28,1.11,377.74
20.09,67.32,8062.6,12.56,2.81,559.98
25.45,39.08,8548.45,20.04,1.35,565.51
34.57,78.13,8446.85,16.56,2.89,463.31
17.71,73.52,8611.69,20.59,3.56,487.03
28.02,56.16,1031.58,37.57,2.22,341.21
33.37,84.85,3275.82,38.15,3.53,314.58
21.13,48.85,9435.96,34.11,3.12,707.08
23.4,57.78,6606.57,15.52,4.17,383.09
15.04,68.88,7510.98,36.89,4.88,311.41
34.78,61.03,2472.13,32.73,4.16,440.59
16.72,40.8,2183.24,17.87,4.73,433.5
19.22,85.22,9441.81,23.23,4.95,459.92
27.2,70.14,9905.99,21.57,4.41,605.28
21.62,62.01,5794.72,19.62,1.0,433.54
29.66,70.35,7428.61,13.7,4.2,724.94
32.95,43.87,6905.71,31.46,4.71,433.5
34.82,49.19,6727.26,34.63,1.76,389.1
22.95,59.09,2124.73,37.29,2.35,512.85
29.18,50.06,2712.94,16.35,3.92,646.66
25.62,80.78,8328.49,12.3,2.66,791.07
18.0,88.01,1351.52,29.03,3.74,489.69
31.41,73.32,8683.09,36.24,2.74,775.67
19.54,42.33,4448.55,35.03,3.73,302.1
16.53,76.72,3668.6,37.96,4.25,641.59
30.61,51.29,2177.14,21.44,2.85,605.46
20.13,86.49,5975.36,35.65,3.99,587.81
32.98,81.34,3681.73,19.97,1.24,557.04
18.23,55.69,7959.05,37.53,1.59,685.73
18.51,76.73,9865.81,21.56,0.51,791.99
18.18,48.35,2658.04,16.98,2.46,450.64
21.45,31.57,5548.26,26.27,0.82,776.57
25.99,41.99,1453.77,10.61,0.6,498.97
24.15,40.73,4619.56,12.57,4.68,436.73
18.16,46.56,6167.88,19.27,4.96,348.35
21.13,80.41,3486.66,15.12,3.25,394.51
23.98,40.07,3254.6,11.99,3.96,462.8
20.27,39.39,1332.11,29.06,4.18,679.86
29.36,43.83,5070.73,13.43,2.79,463.31
20.06,85.04,4340.46,10.87,1.25,734.21
25.17,65.16,4257.56,32.3,3.7,504.32
18.13,65.39,8362.37,30.13,4.28,770.9
31.51,35.11,2954.3,26.05,4.71,677.2
19.16,65.9,6692.52,32.09,2.97,714.66
34.62,85.01,9068.16,21.88,1.92,433.74
19.25,30.3,1870.43,26.36,0.94,772.56
17.73,80.31,2772.68,29.32,1.08,708.84
33.11,57.26,4908.57,32.96,2.77,616.11
34.55,75.27,2188.62,39.98,3.53,366.36
20.46,40.76,4062.31,26.27,1.14,724.32
33.57,63.13,1525.23,11.24,2.08,690.72
21.59,33.8,4517.76,27.76,3.0,441.29
22.76,51.31,3124.08,36.8,1.88,388.01
26.2,73.13,1721.76,24.26,4.2,404.42
34.36,76.13,9822.15,26.85,4.21,588.77
19.68,66.24,4778.03,23.52,4.56,628.78
22.61,73.86,8495.78,13.14,3.94,683.42
22.05,56.5,4920.57,27.96,0.57,465.14
23.79,69.33,6334.4,28.98,3.35,596.2
24.94,66.97,8156.04,34.36,4.54,408.55
23.05,49.26,7782.02,25.13,3.7,372.3
30.74,36.55,2402.34,37.06,2.69,572.18
26.37,49.61,2610.33,24.64,4.03,741.4
31.06,62.71,2756.3,28.35,2.1,776.22
19.55,35.73,7486.36,24.04,1.4,481.56
15.65,71.59,5312.74,39.4,2.29,665.05
16.68,62.45,8431.36,11.88,3.16,317.95
33.59,81.4,3697.88,30.0,2.99,559.77
16.97,80.77,5226.61,27.7,1.48,378.15
32.1,64.17,9471.7,30.51,2.19,335.99
29.78,65.35,7848.08,30.33,4.24,638.6
28.02,68.23,3765.82,23.14,4.98,340.18
18.82,83.98,1564.98,28.3,2.13,300.09
31.26,73.08,5481.74,20.44,1.75,406.14
26.43,87.22,2889.34,30.09,3.05,375.5
29.52,43.11,6116.2,34.92,0.9,713.68
27.12,66.22,2941.65,30.78,0.98,587.33
18.84,68.67,1285.42,36.98,2.39,645.37
22.03,45.62,6918.44,21.02,4.61,343.96
16.56,87.76,4841.05,26.9,0.54,735.37
18.41,32.83,6658.0,16.88,2.65,601.03
27.74,56.0,1816.66,16.4,4.29,481.62
29.47,58.32,8897.61,17.74,4.11,412.44
20.37,84.86,4225.85,20.59,1.92,411.22
15.12,37.04,3991.82,35.72,2.59,470.21
22.83,69.91,2430.49,20.91,2.16,541.63
25.91,44.34,3484.88,16.1,3.59,748.35
15.89,82.75,6824.69,23.9,3.87,529.48
28.18,41.92,4340.82,32.77,0.86,458.76
29.53,83.83,1106.31,35.03,4.12,544.83
31.36,30.47,4446.82,35.06,3.85,324.3
30.22,60.65,1590.77,37.18,3.14,369.35
30.51,43.18,8607.48,19.09,0.58,335.38
28.76,70.53,4832.27,23.66,2.69,321.11
26.98,44.93,4372.27,30.79,2.91,566.19
29.63,51.96,5468.64,17.67,3.88,302.12
25.17,50.11,6191.45,31.9,1.05,487.15
19.28,45.09,2771.07,10.25,1.81,682.86
31.22,77.06,5821.23,25.66,4.76,534.4
25.35,49.25,6185.9,11.22,1.34,739.9
29.36,60.07,2661.9,26.41,3.74,716.06
25.69,53.52,9276.88,12.72,3.91,713.34
17.16,66.47,2379.92,32.11,1.99,709.39
22.33,60.63,5355.2,38.2,4.37,477.82
26.48,37.5,4116.69,34.28,1.5,318.55
22.64,58.5,1609.01,17.09,0.78,729.12
31.9,59.88,3480.78,16.27,2.86,735.44
32.46,38.4,1891.75,29.73,3.75,645.12
30.7,46.12,6067.36,35.0,3.06,434.72
24.45,57.52,4391.77,23.36,1.73,391.27
34.53,86.71,8590.58,39.15,1.33,464.44
29.11,67.96,3484.63,18.34,1.55,305.03
18.94,31.61,4549.49,33.04,1.92,444.62
19.63,81.61,6071.04,10.63,1.39,691.54
18.49,86.04,9410.58,37.04,3.77,603.72
22.59,67.96,1519.06,11.29,3.09,624.13
31.43,41.0,1918.99,37.62,3.45,576.23
28.22,60.3,9082.51,22.68,4.09,621.07
31.65,63.93,6910.44,25.64,2.41,353.42
25.84,44.97,8186.64,18.59,2.37,729.25
16.97,49.01,6711.95,34.67,0.72,697.4
34.58,72.57,3844.27,19.53,2.93,398.4
23.63,50.52,7453.25,13.45,4.5,332.12
23.65,41.91,2444.58,28.93,1.81,596.81
17.82,34.64,8600.26,38.51,1.18,573.73
33.13,51.02,1011.31,20.87,0.75,408.36
15.08,37.36,6997.27,30.76,3.43,635.53
15.76,55.35,1329.64,24.74,4.87,751.76
25.1,49.87,8560.56,26.4,2.01,573.25
28.41,71.33,1920.34,30.34,0.64,631.89
27.62,80.39,7640.82,18.97,4.28,369.42
19.11,71.78,1681.14,38.94,2.12,399.64
23.64,79.94,2162.45,15.86,4.68,355.81
25.75,39.55,4270.69,37.99,3.17,317.12
34.98,34.88,5591.01,38.44,2.71,533.69
17.54,33.39,7020.09,27.82,2.66,583.37
32.98,48.89,8082.23,34.57,4.65,337.03
34.36,49.97,7003.77,15.3,2.79,743.99
15.0,71.08,1715.18,24.23,1.94,626.61
15.89,78.97,7456.85,11.75,0.9,404.33
29.56,48.57,3214.95,22.1,4.52,591.0
19.7,73.34,2035.39,27.62,1.53,330.84
33.88,79.05,7394.8,28.91,2.31,722.16
33.85,79.68,5963.75,30.68,3.67,635.82
22.34,58.75,2371.73,24.49,2.87,665.26
29.65,86.79,1521.95,24.75,1.09,784.19
15.85,44.36,2853.52,30.17,4.88,664.06
27.93,57.86,1446.23,20.62,3.72,679.58
34.12,62.82,7120.64,36.96,1.13,426.08
19.61,86.61,8905.84,30.77,1.03,771.22
25.62,32.75,6222.6,38.36,0.65,614.89
15.3,80.1,2810.94,27.04,2.56,350.54
21.81,45.38,8379.76,30.63,4.72,550.56
20.38,84.7,8511.27,16.88,0.62,377.01
21.86,86.71,6228.8,29.13,1.9,598.01
30.3,41.82,8054.88,19.49,1.01,661.19
20.89,83.55,1648.09,31.49,1.72,758.16
27.28,60.31,2930.48,29.95,5.0,729.64
21.29,41.73,7010.38,32.32,3.38,510.5
31.94,71.33,9433.77,37.42,2.38,480.43
24.83,32.04,1415.89,24.23,2.91,584.91
25.85,62.71,6670.61,13.06,4.08,754.86
28.58,38.4,7759.1,12.88,0.69,480.66
33.13,55.35,5247.69,31.41,0.79,320.37
27.85,68.22,2192.84,29.37,3.49,395.85
21.83,51.55,8096.22,23.77,1.72,705.65
32.3,42.33,4762.85,19.13,4.65,324.13
26.21,46.47,1913.43,37.53,2.0,650.01
17.78,35.79,3467.11,12.58,3.71,715.01
16.77,85.51,7461.08,36.09,3.45,309.7
20.24,53.25,8121.65,38.96,2.88,384.41
15.87,70.52,7466.56,28.9,1.53,471.19
19.09,63.13,8471.45,24.23,3.72,549.39
34.36,66.48,3173.39,28.19,0.51,472.69
19.04,72.98,5732.44,32.62,2.97,743.46
18.4,55.49,9322.83,11.32,3.35,797.88
27.22,88.86,5559.44,32.82,4.27,494.51
34.01,75.87,9790.51,32.41,3.25,362.12
18.02,50.46,3667.84,23.28,4.98,412.08
25.59,81.37,1366.31,24.27,1.65,614.65
17.5,88.17,3085.49,22.69,2.65,477.16
30.51,68.5,4897.6,13.01,0.89,398.71
24.72,88.92,5849.94,21.17,2.93,754.22
28.19,67.33,5646.04,31.23,0.6,494.77
24.25,61.03,4016.42,13.69,4.94,686.97
17.47,58.88,1505.13,31.26,2.51,664.83
22.19,82.48,8986.49,10.48,3.11,307.01
18.38,83.35,1623.08,28.53,2.84,467.87
18.2,82.86,8915.22,32.84,2.25,681.09
19.3,77.06,8872.87,19.39,0.85,748.77
26.47,83.48,5285.99,24.84,0.83,640.56
32.71,43.98,7440.67,38.66,4.79,504.78
18.53,44.63,5245.1,32.56,2.2,328.88
30.91,64.33,9586.38,30.9,2.84,788.13
20.48,30.08,1152.04,30.91,3.26,540.75
28.29,78.78,3481.3,23.67,2.86,744.8
15.68,77.96,7976.21,38.32,1.69,315.35
22.59,88.7,1448.46,30.06,2.82,705.48
20.71,82.88,3862.96,24.9,0.71,787.82
33.69,57.59,3521.53,24.86,1.61,475.87
20.21,84.57,8638.69,32.09,1.61,387.99
26.71,35.69,6768.65,24.33,3.44,461.02
24.05,56.92,8715.88,12.71,0.56,543.02
25.22,85.62,1240.92,11.97,4.15,775.3
15.32,56.9,4305.94,32.24,4.42,300.47
34.25,58.0,4460.35,14.24,4.16,576.42
15.79,36.08,5208.59,18.36,3.23,614.22
31.49,46.43,8504.73,38.0,4.35,324.73
30.0,53.8,5011.42,22.61,4.66,704.94
17.45,83.89,3283.77,31.74,1.29,713.01
24.58,43.77,8694.31,20.18,0.61,614.98
15.84,75.21,4978.6,28.75,3.66,747.15
19.04,35.03,8462.53,16.16,4.14,458.14
22.07,62.59,4814.69,17.33,3.75,319.81
28.09,39.61,9987.52,11.04,3.27,426.69
22.5,46.73,2463.65,29.61,1.61,616.99
24.22,68.21,9267.8,25.94,4.43,760.46
24.21,51.05,8172.42,31.34,3.3,732.24
24.97,30.04,8851.32,17.14,1.03,568.87
34.9,76.99,5430.54,23.37,2.83,488.72
34.79,60.77,5457.24,17.45,2.41,403.12
17.92,76.88,5767.5,11.82,4.63,722.2
23.94,32.65,7731.5,17.38,4.96,527.23
28.59,83.47,3998.04,24.48,1.97,791.21
23.54,35.81,8579.41,39.41,2.2,691.84
26.85,56.27,7000.85,18.75,1.48,537.58
16.6,60.28,4631.98,27.8,3.31,626.19
17.53,48.52,3326.22,35.66,3.8,553.16
20.77,37.41,6317.96,20.01,2.58,574.7
15.97,70.62,3657.78,21.14,0.99,317.95
18.59,87.91,3227.3,17.37,3.85,763.26
25.11,44.31,5099.94,12.06,1.26,303.07
19.8,75.18,9410.91,17.92,2.4,359.23
21.67,50.41,6485.46,20.59,3.79,474.3
30.67,62.06,6030.99,21.39,3.13,535.41
17.33,60.79,6607.67,31.89,2.72,722.84
32.95,79.86,3470.64,36.68,2.47,530.64
31.95,83.14,7568.35,29.84,4.12,474.05
18.02,83.96,4447.0,20.88,2.23,585.46
20.14,46.67,2026.86,37.36,3.62,518.59
15.73,84.98,9404.07,32.59,2.64,725.16
34.75,41.49,9848.53,32.87,1.41,326.89
30.74,32.23,2527.28,34.45,1.97,330.1
33.79,43.89,5531.3,13.63,2.56,741.63
28.44,85.49,7191.42,27.03,3.08,589.77
29.53,86.83,3571.35,11.81,1.54,469.35
23.45,34.9,4631.35,37.72,4.36,380.12
31.85,63.05,8310.6,36.51,4.84,343.42
28.77,32.41,8263.66,28.91,3.73,447.04
32.22,52.74,9572.43,32.73,4.45,650.38
23.13,64.22,2910.63,20.61,3.01,549.85
32.24,79.74,3838.49,39.95,2.73,670.24
23.7,85.24,8655.32,28.16,4.9,487.92
31.38,58.62,4701.68,39.88,1.77,621.54
20.25,36.52,1709.89,24.39,3.03,670.05
31.8,66.55,7984.31,22.64,4.14,644.27
19.49,89.05,8094.21,17.33,4.83,367.61
16.64,56.05,7186.87,23.34,1.49,763.06
33.74,48.94,2853.91,33.04,4.81,546.95
34.82,51.19,5721.14,25.28,2.0,605.84
27.98,60.51,2012.73,28.58,1.6,640.09
15.58,77.52,7658.5,34.57,1.26,756.66
21.67,50.99,4351.27,28.25,1.96,330.04
17.35,74.4,1176.79,16.19,4.45,628.4
16.34,37.79,8868.01,11.16,1.53,662.97
27.62,51.72,4414.38,26.64,2.7,657.55
31.54,65.91,6387.62,15.28,1.21,414.64
33.68,53.64,9722.8,22.18,1.58,503.74
22.07,72.7,6159.93,19.14,2.69,668.3
30.26,49.68,9113.35,12.85,4.04,680.75
27.39,30.37,8719.31,10.88,4.26,759.03
22.02,32.39,7457.28,29.12,1.85,628.42
23.93,45.34,4985.35,18.69,1.07,702.9
24.49,66.7,6851.4,15.37,1.65,398.67
16.68,45.45,7774.25,29.98,0.85,441.32
27.58,73.0,8211.35,20.17,3.11,786.87
30.68,82.83,4454.24,39.32,0.8,491.02
19.63,67.65,9962.88,16.63,3.05,794.39
18.64,77.0,3707.31,20.39,4.67,545.96
28.46,53.14,3828.92,11.86,3.04,608.18
17.28,56.29,5332.28,26.41,2.23,746.05
18.14,61.78,1704.44,39.78,2.55,428.5
25.51,79.59,2513.34,24.83,3.64,622.04
27.57,57.5,7175.65,33.25,1.76,350.16
20.58,74.33,6361.31,36.08,1.74,486.64
29.34,53.07,2127.41,30.76,2.48,319.25
31.73,81.5,7365.8,25.33,3.58,484.46
29.1,39.38,5890.42,22.15,4.39,753.44
22.28,89.36,4427.1,22.35,3.12,763.8
17.47,37.52,8880.03,34.4,1.62,370.03
22.62,68.01,8618.55,17.73,3.77,377.56
31.95,42.39,5299.77,13.93,3.16,652.95
21.14,77.51,9403.84,21.89,2.76,488.01
33.8,37.74,9884.23,39.38,1.25,576.63
30.39,87.48,6412.01,29.83,4.45,400.2
33.97,64.3,8915.0,28.38,3.13,745.92
23.92,34.84,3358.38,32.41,1.1,783.65
17.21,73.86,4761.8,34.1,2.98,595.27
29.89,75.08,2012.57,22.6,0.76,309.24
23.71,87.94,8553.05,21.48,2.85,601.23
34.73,50.13,4949.53,18.33,1.49,359.43
18.44,47.12,4199.17,38.44,2.39,773.8
20.2,64.5,1474.42,27.31,3.71,601.47
22.16,40.44,5701.17,11.11,4.39,713.18
29.28,48.57,3571.74,12.04,4.78,401.11
34.92,53.84,2664.1,39.52,4.96,780.17
24.97,58.55,6750.39,32.83,3.32,361.14
30.91,64.81,4796.27,21.37,0.67,693.78
21.01,31.0,3973.98,32.23,3.46,320.65
18.85,46.22,8403.12,19.93,0.9,762.76
25.14,35.86,1706.66,14.05,2.13,674.26
29.84,33.95,4423.25,25.33,3.37,752.33
17.67,71.07,6369.02,21.34,4.4,776.91
27.4,49.34,8748.8,22.53,1.42,314.74
16.49,34.25,2808.48,35.39,3.01,640.29
28.51,84.73,2572.96,14.0,3.52,507.24
24.24,65.5,8942.59,15.21,1.85,400.23
29.21,35.97,8193.01,19.16,4.34,679.27
30.6,40.02,9309.97,38.73,4.08,600.79
18.54,37.28,1727.83,33.46,2.25,520.86
24.28,32.28,5750.22,20.4,1.75,618.14
24.45,75.73,8785.87,10.47,4.66,787.53
22.68,55.33,1355.56,21.21,4.3,795.2
25.09,57.34,7362.43,14.89,3.57,722.73
33.04,69.8,9645.42,15.16,2.97,513.96
31.56,58.42,6222.56,17.17,4.49,516.95
15.76,82.65,5416.22,27.63,4.25,590.7
27.97,33.18,1033.56,21.57,3.71,668.24
29.2,48.94,5828.1,27.29,2.82,620.28
34.95,68.31,4452.78,19.49,1.4,391.48
28.24,34.43,4584.69,25.75,0.52,400.24
